Sentences,Frame
"He stepped on to my lap and began to tread my crotch , purring loudly . ",Make_noise
"` It probably is a sign of contentment , but we also know that cats purr when they 're under stress , "" says one expert . ",Make_noise
"A kitten , deprived of its own mother and reared by people , may fail to learn to purr or miaow . ",Make_noise
"She snatched Buster from his play and we went back into the house where she held him close to her face , laughing as the big cat purred and arched himself ecstatically against her cheek . ",Make_noise
"The fire will purr and tinkle in the grate , ",Make_noise
"Attila purred and cooed , placed my naked son upon my breast and went out to make , ` A nice cup of hot , sweet tea ! "" ",Make_noise
"For instance , an adult female will purr while suckling her kittens and when she courts a male . ",Make_noise
The telephone purred on the coffee table . ,Make_noise
"The clock ticked merrily , the fire whispered and crackled , the cat purred upon the window sill , sitting foursquare and smug after its midday meal . ",Make_noise
The engine was purring like a tiger . ,Make_noise
No wonder you 're purring with delight . ,Make_noise
The kitten was cradled in her arms and she ran her fingers gently up and down its stomach so that it purred with delight . ,Make_noise
The voice purred with a fury that made it no less memorable . ,Make_noise
"As the cat put its head down to rub against her , she reached up with her arm , and to her surprise the cat quite readily padded on to her shoulder and nestled there , purring . ",Make_noise
"OK , if you want to get picky guitars should purr , destroy and rejuvenate , and dance beats should prowl , pace and threaten . ",Make_noise
Jo 's voice follows her heels clicking fast over the cafe 's tiled floor . ,Motion_noise
The doors clicked open to allow Alexander Petrovich Romanov to enter the room . ,Motion_noise
She was snapped out of her reverie as the door clicked shut and the secretary left them alone again . ,Motion_noise
"He caught her towards him and kissed her until she was breathless , and even in her daze she heard Candace 's high heels clicking angrily across the back of the hall . ",Motion_noise
"Gaggia machines burbled on marble bars , new secretaries clicked across polished floors , uniformed valets twirled glass doors . ",Motion_noise
"I did n't see the great walled city of Chanchán , only the mist and rain , the blur of the headlights and the windscreen wipers clicking endlessly across my vision . ",Motion_noise
The lock clicked sharply into place . ,Motion_noise
"He moved along the row , putting in money , pulling the handle , watching the drums revolve and click into place , moving on . ",Motion_noise
But the receiver had already clicked into place and she knew he had n't even heard . ,Motion_noise
Her red high heels were clicking on the pavement . ,Motion_noise
The phone clicked back on to its rest . ,Motion_noise
"` No , I ca n't believe you , "" she lied , clicking back to her chair . ",Motion_noise
"To turn the grinder on , the switch is eased forward until it clicks downwards . ",Motion_noise
"The cameras started clicking the second they stepped out of the helicopter , and their progress to the main airfield building was comparable to running the gauntlet . ",Make_noise
"She stared down at the crumpled bed as the door clicked quietly behind him , and then buried her face miserably into the pillow . ",Make_noise
The gate handle clicked sharply and she drew aside the lace curtain . ,Make_noise
"Carey 's reel clicked slowly , then stopped . ",Make_noise
His knees clicked when he went up and down stairs . ,Make_noise
The light switches clicked but nothing happened . ,Make_noise
Major and minor shows alike have been forced to broaden their appeal to keep the turnstiles clicking and cover rising costs . ,Make_noise
The telephone kept on clicking as they took recordings . ,Make_noise
Stanley 's jaw clicked as he chomped . ,Make_noise
The camera clicked several times . ,Make_noise
He turned the key and heard the lock click before pulling out the stiff drawer to discover it was full of papers . ,Make_noise
"Half a minute later the airframe gave one final creak and his stomach fell away as the Hercules lifted off , whining into the night sky . ",Motion_noise
"At three o'clock when they were still awake , still in a no-man 's land of self-absorption , a car whined into Sunday Street and stopped , its engine running . ",Motion_noise
"Doors stood half open and the wind whined through black , unglazed windows . ",Motion_noise
"He heard the clang of metal on metal , and a ricochet whined viciously past his head . ",Motion_noise
"He felt the heat of the bullet as it whined angrily past , missing his forehead by a hairsbreadth , and exited via a starred hole in the driver 's window by his side . ",Motion_noise
"Five of the stray bullets bracketed him , whining angrily past to star the wall behind him . ",Motion_noise
"It whined every second it was here . "" ",Make_noise
The dog whined a protest as Sharpe rode away . ,Make_noise
It was night when I became aware of the dogs whining somewhere and called them . ,Make_noise
The two dogs were whining softly in the back of their throats and sniffing the air as if distressed . ,Make_noise
"He whined anxiously , and came into the part of the room where they all were , and lay down under the table . ",Make_noise
"The engines whined softly as beautiful Oriental stewardesses showed them to their seats in First Class and offered them complimentary champagne , which they both refused . ",Make_noise
"An hour later , Lalage came tip-toeing into her room where she heard a dog whining gently . ",Make_noise
A radio whined somewhere . ,Make_noise
The two microphones skilfully fitted into the lectern whined disconcertingly for a few moments . ,Make_noise
And that part of my mind seemed to whine faintly and go very cold and still . ,Make_noise
"It vanished completely as Alec opened the door for her and she stood on the threshold , looking into the dark , listening to the wind whining away outside the house . ",Make_noise
"We 're sitting round a real fire burning logs , and a fan heater 's whining away in the centre of the room 's dark , threadbare carpet . ",Make_noise
"They may whine and cry ; sputter about everything ; not know what they want and are never satisfied , capriciously rejecting the things they have just asked for and such a temper . ",Make_noise
"As infants they cry or scream , as toddlers they whine or have tantrums , as older children or teenagers they learn to quarrel , argue , sulk and make hurtful remarks . ",Make_noise
In the corner by the stove Rosie whined and pulled against her chain . ,Make_noise
A tram whined and groaned past and the door closed again . ,Make_noise
The tram whined and sparked as it pulled up at the fare stage near the Dennistoun Palais and Whitehill Street . ,Make_noise
"Babies , sweaty and overheated , were whining and fractious . ",Make_noise
"Machinery above whined and the elevator jolted to a halt , causing him to shift footing . ",Make_noise
"The dog was whining and wanting out at you . "" ",Make_noise
"Yes , you whine and you wring your hands , but then you go back and make the same mistakes . ",Make_noise
"Outside , the lift began to whine as someone summoned it . ",Make_noise
The motors whined as she put the speeder into reverse . ,Make_noise
"With its motor whining in protest , the transporter started to crawl along the corridor . ",Make_noise
"It was so high up , it whined like a fly . ",Make_noise
"It reversed fast , the gearbox whining like a violin , and parked in front of the Mercedes . ",Make_noise
"The insects buzzed , whined , hummed , stridulated and droned as the air grew warmer in the sunset . ",Make_noise
"The cop shrugged , his shoulder servos whining . ",Make_noise
"In the kitchen , Douglas spoke in a low voice to Domino , and the dog whined . ",Make_noise
It is usual for young puppies to whine to attract their mother 's attention . ,Make_noise
The room was lit by a red light from the burning houses behind it as Anne crunched over broken crockery and plaster . ,Motion_noise
She heard her mother 's slippers crunching across the sugar-strewn floor . ,Motion_noise
"They picked their way through broken pieces of furniture , their feet crunching across splintered glass and wood . ",Motion_noise
"At one thirty-five by his watch , a small Citroen drove slowly down the slope from the road , crunching across the gravel and stopping within feet of his hiding place . ",Motion_noise
"Sometimes we crunched across crystalline ice , or slid tiny steps at a time over glass ice , so we created shiny black footprints in the dusting of snow . ",Motion_noise
"Feet crunched past me , I caught a glimpse of a brown boot , the tongue flapping , the sole tied on with string . ",Motion_noise
Ace 's boots crunched closer . ,Motion_noise
"The tourists ignore him , like they ignore the battered silver Capri that crunches up the drive and dispenses a solid , mature dread into the yard . ",Motion_noise
The air was cold and the snow crunched as we walked .,Make_noise
Gravel crunched and a large coniferous variety of evergreen-layered tree waved the path forward as clear .,Make_noise
"We dress up like bit-part players in an epic on Scott and go out into the night where the air bites clean and deep , and the snow crunches in that beautiful cold way .",Make_noise
Sugar grains crunched and gritted on the table beneath it .,Make_noise
The frosty ground crunched under his boots .,Make_noise
"As she stepped , slivers of glass cracked and crunched beneath her feet .",Make_noise
More glass covered the road ; she heard it crunching beneath the tyres .,Make_noise
As I reached the entrance to the lift the iron concertina gate clattered open . ,Motion_noise
The door clattered open . ,Motion_noise
He lost his balance and he and the teapot clattered downstairs . ,Motion_noise
"He raised his wings and clattered about his cage , dashing his talons and beak against the bars and wire mesh to make as much noise as possible . ",Motion_noise
"He longed for London Land , with gas lamps still flickering in the dusk , horse-drawn cabs clattering across the cobblestones , criminals no scarier than little boys scrounging for their supper . ",Motion_noise
"It clattered across the path and bounced against what looked like the battered frame of an old pram , with a bang like a pistol shot . ",Motion_noise
"` Too late , "" interrupted the skipper , clattering down wooden stairs which led from the deck . ",Motion_noise
"Each passing minute brought one , two , or even more cabs and post chaises clattering down the street to great cheers and cries of ` In time ! ",Motion_noise
"As he fell , the knife clattered from his grasp . ",Motion_noise
Occasionally a small coin clattered in his tin . ,Motion_noise
One or two clattered into the cot . ,Motion_noise
"Ice cubes clatter into the cup , followed by a large slug of Old Bedwetter . ",Motion_noise
They clattered into the hallway . ,Motion_noise
"When Murray Bookchin came clattering into our living room 25 years ago , in a period now seen with a misplaced nostalgia by the left , his urban guerrilla appearance belied his message . ",Motion_noise
Sometimes money clattered into the tray . ,Motion_noise
A few minutes later she heard the tractor clattering into the yard . ,Motion_noise
They clatter onto the floor loudly . ,Motion_noise
Tilting it to one side he allowed the object to clatter onto the table . ,Motion_noise
"From the gravelled sweep of the entrance to the Old Rectory came Mrs Hadley on a gleaming chestnut horse ; she clattered past the Glovers , the old man , other passers-by with the age-old superiority of the mounted over those on foot . ",Motion_noise
The train clattered swiftly through the backs of darkened villages . ,Motion_noise
"Horsemen rode among the infantry , and waggons clattered through the forest , butting against trees , being forced through marshy ground and over fallen trunks . ",Motion_noise
"` Quick , quick , pull on the rope , "" just before the first horse came clattering through the gap . ",Motion_noise
"The knife clattered to the floor , and he threw in a right-hook to the jaw that sent the man reeling back against the counter , gasping , ` Pick it up , Mike -- quick ! "" ",Motion_noise
"As he yanked one out for himself , something clattered loudly to the floor . ",Motion_noise
Tray and contents clattered to the floor . ,Motion_noise
Luke tightened his grip on her and the pitchfork clattered to the ground . ,Motion_noise
The plate clattered to the kitchen table . ,Motion_noise
"He was whistling to keep up his spirits , that was all , Robert said to himself as the boys clattered after him . ",Motion_noise
"Victorine shoved her out of her worries , opening the bedroom door without knocking and clattering in . ",Motion_noise
"` Macbeth , Act One , Scene Seven , "" he announced as the boys clattered in . ",Motion_noise
"` I 'll go , "" sobbed Perdita , and , leaping on to Hermia 's back , she clattered off down the drive . ",Motion_noise
"They clattered on as far as the door ; under workbenches , into cracks , finding every obscure corner . ",Motion_noise
"With his unbuttoned shirt hanging outside his trousers , and his bare feet thrust into his shoes , he clattered out and down the stairs , his socks clutched ridiculously in his hand . ",Motion_noise
"She scarcely saw the streets of Swansea as the coach clattered along the cobbles , scattering a flurry of chickens that had been pecking at a fallen crust of bread . ",Motion_noise
"Great , round clouds rolled slowly across the sky like whales and a chill wind slapped their faces as they clattered along the pavement to Angelo 's Cafe . ",Motion_noise
The motor noise dropped to a rumble and feet clattered around his car . ,Motion_noise
"He clattered down the lane , and there was silence . ",Motion_noise
"Squeaky Sutton , the landlord of the ` Windy Ridge "" for the past thirty years , looked up as the noisy party clattered down the four steps into his cosy cellar bar . ",Motion_noise
The punt tipped over and started to clatter down the rollers the other side . ,Motion_noise
Willie rose and clattered down the hallway . ,Motion_noise
He says he experienced a tremendous thrill when he heard the tinkle of money and saw a glittering stream of silver coins clattering down the chute . ,Motion_noise
"They rode in single file , for the ground became broken as they climbed higher and the hoofs of their mounts dislodged loose stones that clattered down the hillside . ",Motion_noise
Someone clattered down a wooden staircase . ,Motion_noise
"It usually means clattering over ice and rocks down a three-foot-wide piste , in gale-force winds and horizontal rain . ",Motion_noise
The others clattered over the loose uneven rock following Paddy 's understandable impatience . ,Motion_noise
"Rosie at once scrambled to her feet , the marbles she had in her lap dropping and clattering over the polished wood floors . ",Motion_noise
"A small train , hauled by a tiny steam engine and comprising double-bogied cars carrying three sealed , hissing cauldrons each , trundled slowly by , wheels screeching and clattering over a set of points . ",Motion_noise
"Outside , they heard Sybil 's shoes clattering up the stone steps . ",Motion_noise
George was frowning in thought as they clattered up the prison-like stone steps to his set . ,Motion_noise
"She clattered back to her office and pounded away at the audio letters for an hour and a half , broken only by a trip to the kitchen for coffee . ",Motion_noise
"We waited in the shed while rain boomed and clattered on to the metal roof , and no aircraft took off or landed for hour after hour . ",Motion_noise
"Mrs Chalk was clattering round in the kitchen , and a savoury aroma was wafting from that region . ",Motion_noise
Work slowed to a halt until Donald Steuart clattered up on his cart and began to lift down hefty canvas bags from the tailboard . ,Motion_noise
"The party clattered by , the gate opened to give them passage . ",Motion_noise
"When the ringing subsided , Biff Thacker was standing over her , with Rose at his side , clutching a bobbin , and the machine was still clattering backwards and forwards . ",Motion_noise
They clattered downhill as though they were chasing an enemy . ,Motion_noise
The helicopter clatters overhead . ,Make_noise
Outside the cranes clattered on . ,Make_noise
Footsteps clattered and a shadow came from the right of me . ,Make_noise
Wherever she was the telexes would clatter with instructions for Moira based on either what she had seen or read . ,Make_noise
"A massive , antiquated fan whirred and clattered in the corner of the office , turning on its metal stem , examining them one by one . ",Make_noise
"Two of the men flung themselves down on a bench , scabbards clattering , while the third strode forward , kicking Isabel 's abandoned bucket out of his path . ",Make_noise
"On my left , two machines clattered . ",Make_noise
"The day of the opening of Danu to the emissions of the outside world , a couple of ancient boats gurgled alongside the wharf , bearing a crowd of stage extras from the outlying , historically malai islands . ",Motion_noise
"He choked for air , water gurgling into his ears and fighting to enter his mouth . ",Motion_noise
"Beyond the perimeter wall ran a vein of the Bradford Beck , its filthy waters gurgling below ground before breaking free for some distance to pass Old Ashfield 's wooded hillside . ",Motion_noise
"At one extreme the mighty Severn powers its way to the Bristol Channel , while at the other a Yorkshire brook gurgles across moorland . ",Motion_noise
A BOAT that can run swiftly and silently without a churning propeller has been the dream of naval commanders ever since the first submarine slid gurgling beneath the waves . ,Motion_noise
Chemicals gurgle down a drain straight into Hong Kong 's sewers . ,Motion_noise
"` All right , "" he said , his voice like water gurgling down a plughole . ",Motion_noise
It pounded the soft earth and gurgled along the gutters to splash with relentless monotony into the tub outside the back door . ,Motion_noise
"He gurgled unpleasantly , and then knelt awkwardly on the planking . ",Make_noise
"He made funny faces to amuse her , and when she smiled at his antics he would go on to tickle her toes until she gurgled happily . ",Make_noise
My stomach is gurgling again . ,Make_noise
"Painted in sunburst yellow , it has a huge engine gurgling inside . ",Make_noise
Cisterns were belching and gurgling near by and a tap on the wall dripped into a bucket with a deep musical note . ,Make_noise
"The babe lay to his other side , gurgling softly in a simple cot , its fat arms raised as if to pluck the music from the air with its tiny hands . ",Make_noise
The baby gurgled and smiled and Ruth 's heart tore in two . ,Make_noise
"` That 's the bathroom , "" he said , vaguely indicating a door to the right behind which , we were to discover , an array of ancient pipework gurgled and glugged . ",Make_noise
The hot water pipes gurgled as they had done for ten years . ,Make_noise
"Outside , the rain gurgled in shining gutters . ",Make_noise
"Beyond the perimeter wall ran a vein of the Bradford Beck , its filthy waters gurgling below ground before breaking free for some distance to pass Old Ashfield 's wooded hillside . ",Make_noise
"Blood drummed in her ears , blood gurgled like vomit in her throat , blood splashed in bright globules against the retinas of her closed eyes . ",Make_noise
"He flopped on to his back , gurgled like a sleeping infant , then opened his eyes . ",Make_noise
"To her ears the pattering and shshing of the water gurgling in drains sounded like a sort of singing every now and then , an aural counterpart to her inward calling his name , calling him to her . ",Make_noise
"Ana 's sweet , clear voice gurgled with laughter . ",Make_noise
"Back inside I felt sick and my stomach gurgled , starting me off on a worry about the absence of toilet facilities . ",Make_noise
High heels pattered across the cloakroom floor and someone pushed at the toilet door . ,Motion_noise
"` I 'm a ballet dancer , "" she said , and they laughed as she pattered across the floor on her tip-toes . ",Motion_noise
"When Gloria came , pattering across the ward in all her best , Dot could n't bear to see her pretty face and turned away on the pillow with shut eyes . ",Motion_noise
"When eventually she left the sitting-room to go to bed , she pattered into the hall , knowing in advance that she was in for another wretched night of it . ",Motion_noise
A white waterfall of plaster burst down from the ceiling and slapped and pattered all over him . ,Motion_noise
"With little enthusiasm for the day , Fabia got out of bed and , mulling over her problems and the fact that anywhere she went from now on would have to be on foot , she pattered to the bathroom to take a shower . ",Motion_noise
"` Well , "" Melissa murmured aloud as she listened to his footsteps pattering through the hall , followed by the slam of the outer door , ` there goes a man with a guilty secret . ",Motion_noise
"Even Pedro , pattering nervily about the room , seemed more restless than usual , and when he slept his dreams were troubled . ",Motion_noise
Ringed plovers pattered at the water 's edge of a muddy creek and a whimbrel whistled as it flew overhead . ,Motion_noise
Stuart jumped out and pattered plumply round to Gillian 's door . ,Motion_noise
"The little boy pattered along beside me , looking up and smiling . ",Motion_noise
"There we watched the rout of the dive-bombers , but the shrapnel pattered down again , and we drew back into the doorway . ",Motion_noise
"She gazed upwards at the newly painted ceiling for a little while , too contented to stir , then with a sudden movement she threw back the covers and pattered over to the window . ",Motion_noise
There was not a sound from Lily 's room until eleven when the bedroom door banged open and Lily pattered down the stairs . ,Motion_noise
A small fountain pattered gently in the big reception hall . ,Make_noise
