Sentences,Frame
On the back seat the two sherry glasses clinked as Rufus took a left turn rather too sharply . ,Impact
"On it , tall glasses rattled lightly against a green glass jug that clinked with ice , floating on top of a cool blend of tropical fruit juices . ",Impact
"One of the men at the head of the table rose , his glass in his hand , the gold of his ring clinking against the crystal . ",Impact
"As the first of them drank , the gold ring on his left index finger clinked against the crystal . ",Impact
Milk bottles clinked in E sharp . ,Impact
The Commander busied himself with his coffee cup : it clinked against his saucer as he picked it up . ,Impact
"As she walked along , the three medals on her beautiful white dress clinked against each other . ",Impact
"The wolf was just moving away , when he heard the medals clinking , and he stopped to listen . ",Impact
Occasionally I hear Suzie downstairs clink a piece of crockery . ,Cause_impact
He writes his cards and clinks the ice in his glass . ,Cause_impact
"Carefully not clinking the bottles , Maxim mixed himself a whisky and water , drank it in three gulps , then poured another and began sipping . ",Cause_impact
The presenter drained off the last of her gin and tonic and clinked the ice in the bottom of her glass . ,Cause_impact
"Rory smiled , sucking air through his teeth at the same time , clinked one thumbnail against his glass . ",Cause_impact
They clinked their glasses and she tucked into her lobster . ,Cause_impact
Woolley clinked her glass . ,Cause_impact
Kenneth clinked his glass against Fergus 's . ,Cause_impact
"With another chuckle , Donal clinked his glass against hers . ",Cause_impact
Desmond grinned across the restaurant table at Shiona as they clinked champagne glasses together . ,Cause_impact
"There would be a small party in the office , Aust would make a speech , they would clink glasses of sparkling wine and he would be gone . ",Cause_impact
"He held up his cup , clinked it on Cameron 's , and gave him a deliberate nod . ",Cause_impact
Half an hour later the door clanged open and Kaas entered . ,Impact
Eric 's guitar sounded like two steel rail wagons clanging together in a Chicago freight yard at 4am . ,Impact
"Once more the long gleaming blades clanged together , the clear bell-like notes of their joyous battle song sounding loud in the high-walled arena of death . ",Impact
A bullet clanged monstrously loud on a brass barrel and ricocheted up into the sky . ,Impact
"The car 's hydraulics soughed as they tried to compensate for the sudden shift of the bubble but against that gale they were all but useless , and the bubble-canopy clanged on the car 's shell . ",Impact
"Sword clanged on stone , and Fedorov cursed as it jarred his wrist . ",Impact
Soon the chewed mass has sponged up any moisture left and your dry tongue is clanging against the side of your mouth like the great bell of Notre Dame . ,Impact
It clanged against the biscuit tin . ,Impact
Iron clanged against steel . ,Impact
The door clanged shut . ,Impact
Just then Biff started clanging the iron triangle to summon them together . ,Cause_impact
A soft November swell has set the tables rattling metallically at one another across the bar . ,Impact
"All hint of smile vanishing , the giant cuffed him across the side of the head -- only lightly so , yet Lexandro 's teeth rattled and the iron chair rocked . ",Impact
"Her teeth began to rattle as she stared at him , transfixed . ",Impact
From the back-yard came the sound of bottles rattling as Mr Plant stacked crates on top of one another . ,Impact
"In Mondano-in-Chianti three old men , busily engaged in sitting on a wall beside the petrol pumps , seemed to jeer at her and a child threw a small stone which rattled against her car bonnet . ",Impact
"It moved uncertainly towards her , its uncut claws rattling on the tiles , and gave her hand a soft , wet greeting . ",Impact
"In spring drake has a curious crackling note , like a single match being rattled in a match box ; duck has a low quack . ",Impact
A key was rattling in the lock of the front door . ,Impact
He took a good third of the whisky ; ice rattled against his mouth . ,Impact
"The lid clanged down , rattling on its pulleys . ",Impact
"The noise of the thunder shook the house , and the little panes of glass rattled in the window frames . ",Impact
His hand was shaking so much that the bottle he was holding rattled against his glass like a window in a thunderstorm . ,Impact
"Making a fist Michael smashed it down on the desk in front of him , causing their empty coffee cups to rattle in their saucers . ",Impact
A pony 's hooves rattled on the road outside . ,Impact
"She set the glass down on the table , her hand shaking so that it rattled against the ornate white-painted metal . ",Impact
The sow rattled the bars as the boar nosed her round the pen . ,Cause_impact
""" You should get Marcus out of your house , "" she said , rattling a handful of cutlery ",Cause_impact
"Behind her the door crashed open , flung against the wall with a force that rattled the windows and sent the candles flickering wildly . ",Cause_impact
Laughter rattled the horse brasses and echoed in the warming pans . ,Cause_impact
Mr Wormwood let out a yell that rattled the window-panes . ,Cause_impact
"` It does to me ! "" he said under his breath , then , after a pause , rattled the handle again , his voice softening . ",Cause_impact
A flash of anger rattled the cups . ,Cause_impact
"He rattled the tin again , less vigorously . ",Cause_impact
"Fat , lazy raindrops rattle the tin roofs of Kingston . ",Cause_impact
"Even Wormwood Scrubs must have more to offer , thought Henry as he rattled the coffee machine on the third floor , than Harris , Harris and Overdene . ",Cause_impact
"Now and then lightning flickered through the gloom , the lights dimmed , and thunder rattled every loose panel and plank in the building . ",Cause_impact
He rattled the yellow and black barrier with both hands . ,Cause_impact
"An overheated breeze came out of the desert , rattled the canvas sunscreen like a bad-tempered child seeking attention , and moved on , ignored . ",Cause_impact
"But he would n't answer and only shifted , rattling the chain . ",Cause_impact
"Then , with wind howling round the windows and rattling the doors , we sat in front of a peat fire and played games with the children . ",Cause_impact
He rattled the keys again . ,Cause_impact
A violent explosion rattled the windows . ,Cause_impact
"They continued to rattle and pull , but nothing happened . ",Cause_impact
"Ahead of him , the forest ceiling dropped to the level of the oil-palms , which rattled and jerked with the rain . ",Cause_impact
"` Mrs McKeown from number seven , and you 'll not get Mrs Norris out of there , not if you rattle that letterbox all night . "" ",Cause_impact
"The jolt rattled his ribs and he breathed in at the same moment as his head crashed through the surface , like a seal in the surf . ",Cause_impact
"` Are yez right then ? "" enquired the cleaning woman , rattling her mop in the bucket in an aggressive fashion . ",Cause_impact
"The shockwave passed over them , rattling their bones . ",Cause_impact
"Biff shook his head , rattling his beads , and answered in scumlingo , slowly , to show that he could n't savvy . ",Cause_impact
Jacko nodded sagaciously and rattled his glasses together . ,Cause_impact
"When she did n't answer straight away , he gave her a shake that rattled her teeth . ",Cause_impact
Old Pete rattled his empty glass on the counter and feigned deafness . ,Cause_impact
` I remember vividly being on night guard prior to the morning executions when some prisoners sang and rattled their tin mugs against the bars in some form of defiance . ,Cause_impact
The windows flared again in nightmarish black and white as lightning split the night once more ; the explosion of thunder rattling those panes simultaneously . ,Cause_impact
He rattled some change in his pocket . ,Cause_impact
"It was probably the wind rattling some lattice , but she was going to find out . ",Cause_impact
Blanche raised the ball-point to her mouth and rattled it between her teeth . ,Cause_impact
Cold icy winds swept under the gaps of cottage doors rattling them fiercely . ,Cause_impact
"Later a storm breaks over the hotel ; lightning flares above the mountains across the loch , and the windows rattle as the thunder booms . ",Cause_impact
"A little further along , one of the safety meshes between the railway track and the walkway was missing , and had been temporarily covered with strips of orange plastic that rattled in the wind . ",Cause_impact
The cups rattled in response to her uncontrollable trembling . ,Cause_impact
"As the tatty shacks shook and rattled with the vibrations from the plane , the occupants cursed Sly . ",Cause_impact
The glass lampshade in the hallway rattled with the shock of the report . ,Cause_impact
He scrambled out blindly on to the damp grass while Mr Chan rattled at the lock of the boot . ,Cause_impact
"The wind was getting up , rattling against the wooden shutters , and forcing twigs to scratch against the window panes . ",Cause_impact
"So he stayed exactly where he was , rigid with nerves and with the back of his neck all prickly , listening as the muffled footsteps died away and yet another door thumped shut . ",Impact
"The outer door thumped shut , and the lock that had been holding back and resisting went home . ",Impact
Each word was accompanied by a clenched fist thumping on the chair arm . ,Impact
"She felt as if a hard , heavy fist had thumped her in the stomach . ",Impact
His feet thumped loudly on bare boards . ,Impact
His foot thumped against something soft in the darkness . ,Impact
"Sandcastling fathers shouted indignantly and children began pelting the dog with wet sand , which thumped against his woolly flanks . ",Impact
As they found their target their points tightened into a terrible grip as the rest of his body thumped against the front of the cage . ,Impact
"She headed for the door at a dead run , her new arm thumping uselessly against various items of furniture . ",Impact
"As Francis approached , there came a noise to accompany the smell -- solid bodies thumping against the tin walls , then a cacophony of squeals and snorts . ",Impact
A bird thumped against the front window of the house . ,Impact
"The bullets thumped into the wet blanket in front of me , making it jump like there was a bear inside . ",Impact
"A rumbling filled the air also , as casks of beer were trundled from the depths of the cellar , the barrels thumping on the stones and resounding like the indigestion of Giants . ",Impact
"Endill tried to sit up to get a better look but as he did so , knocked over a book and it thumped onto the shelf . ",Impact
Lumps of turf thumped down on them and into the fire . ,Impact
"By the time the unmarked police car was thumping down the motorway to London , the sun teetered on the horizon . ",Impact
"` Ugghhh ! "" he grunted , and the mug thumped down on the varnished wood . ",Impact
"He was hardly aware of lurching downstairs and into the sharp rain , binoculars thumping his chest . ",Impact
"Suddenly , the pole thumped so hard into an unseen object it almost dislodged Maggie . ",Impact
"Creggan thumped straight into him at speed , the sound of it travelling across the glen . ",Impact
"Rourke 's voice sounded low and even across the silence of the room , and Lissa 's heart began to thump wildly against her ribcage . ",Impact
After two weeks RSGB 's thick brown-covered report thumped on to Lowe 's desk . ,Impact
"The umbrella struck , thumping his shoulder . ",Impact
"At that moment the door was flung back , thumping against the wall . ",Impact
"Helluva fella ! they shouted as he thumped into the chair beside the student , one hand gripping round her shoulder , the other smearing red drops from lips and chin . ",Impact
"As the coachman rose , a lightning kick thumped into his genitals . ",Impact
He thumped the worktop sharply . ,Cause_impact
Holman sprang to his feet and thumped the desk with his hand . ,Cause_impact
"One played a bugle , another scraped a fiddle and two more blew on combs-and-paper , while the percussionist thumped a bass drum with a cymbal attached to the rim . ",Cause_impact
"Come on ! "" he snapped , thumping the end of his stick on the floor and glowering from beneath his unkempt eyebrows . ",Cause_impact
The Woman thumped the table with her fist and shouted . ,Cause_impact
"The Reverend Eli Foster , ancient and wild haired , led the singing in a high , quavering voice , thumping the pulpit to keep time . ",Cause_impact
"When a builder tried to cheat her she overwhelmed him , thumping the table , her normally calm eyes glaring . ",Cause_impact
Hazel slipped out of the burrow into the run and at once came upon Strawberry busily thumping a hind leg on the hard earth floor . ,Cause_impact
He thumped his fists on his knees . ,Cause_impact
I thumped his desk with a gauntleted fist and the telephone rattled in its handset . ,Cause_impact
The door of cabin 10 was stuck and Vi thumped it hard . ,Cause_impact
"She threw it down in disgust and took a drum which Corrie showed no inclination to use , thumping it furiously to express her feelings . ",Cause_impact
Who on earth was thumping at the door like that early in the morning ? ,Cause_impact
His hand rapped the door frame and he gave a chirrup of pain . ,Impact
He rapped the desk . ,Impact
"Drawing a long , thin stiletto from his belt , he rapped the top of the table . ",Impact
Benjamin rapped the top of the table . ,Impact
"Of course , the Rolls-Royce limousine was his , and he rapped sharply on the window to waken the sleeping chauffeur . ",Impact
He rapped gently on the wood . ,Impact
They Rapped vigorously at the furniture to get the dust out . ,Impact
But before he had completed his swing the boy fearfully withdrew his arm and the cane rapped harmlessly on the floor . ,Impact
"My friend went on down the winding road for about two miles , finishing at the quayside , where he rapped smartly on a door . ",Impact
Meredith hesitated again in the porch and then rapped loudly on it . ,Impact
"He rapped three times on the door of Room 144 , it was opened a few inches . ",Impact
"Bullets from somewhere rapped his own aircraft , and then he was hurdling the bomber and flattening out above the battered grass of the field . ",Impact
Leafless twigs rapped their faces like bony knuckles . ,Impact
"Before I lifted the knocker I gave my clogs an extra rub on my stockinged calf , then I rapped on the door . ",Impact
"Probably be glad to get rid of her , she thought gloomily , then looked up sharply as someone rapped at the back door . ",Impact
Angrily she rapped on his window . ,Impact
"Then his shoulders rapped against granite , scoring the flesh , and he was bounced upright . ",Impact
"Creed went over and rapped on the top section , but there was no answer . ",Impact
The small stones rapped under their feet . ,Impact
Cally rapped on the Suzuki 's passenger window and he thought twice about leaning across and unlocking the door . ,Impact
She climbed out and rapped the knocker on the black wooden door . ,Cause_impact
The Home Secretary rapped the table with his fountain pen to bring the meeting to order . ,Cause_impact
as I rapped the window with my umbrella handle ,Cause_impact
"One of the puppets , dressed in a formal costume , announces ` the commencement of the evening 's entertainments "" when the puppets jump up , and he raps a cane on the floor to command attention . ",Cause_impact
Kirov felt it with his fingertips and rapped his knuckles against the main body of the sink unit . ,Cause_impact
Lloyd rapped his fist on a badly-stripped fake pine door with a metal numeral 1 nailed to it . ,Cause_impact
He rapped his gold-knobbed cane on the floor . ,Cause_impact
"The light was poor in the Collector 's bedroom and Fleury might not have noticed how red and swollen his face was , had the Collector not presently fallen sideways , rapping his head on the floor . ",Cause_impact
"He told his teacher he had lost it on the way to school , and Mr Watson promptly rapped his knuckles with a ruler for his carelessness . ",Cause_impact
Caroline lifted her hand and rapped her knuckles sharply against the door . ,Cause_impact
Charlotte rapped on the window with her knuckles . ,Cause_impact
Cornelius stepped sharply up and rapped upon it with his knuckle . ,Cause_impact
The seaman moved quickly and was only grazed on the ear . ,Impact
"Her knee grazed against the bark , but her tights remained miraculously intact . ",Impact
"Tentatively , she let her fingertips graze against his skin . ",Impact
Fernando looked down on her adoringly before allowing his lips to graze languidly over her mouth and cheeks and throat . ,Impact
"Their lips grazed then parted , then momentarily joined again in the delicate dance of romance . ",Impact
"Any hit which causes a Wound , and even 50% of hits which do n't ( they are taken to graze the skin ) , inject 1 dose of Manbane into the victim . ",Impact
It just grazed the head of the fella working opposite me . ,Impact
He ducked instinctively and the bullet grazed his head . ,Impact
Simultaneously the window slammed shut and there was nothing but a quivering of curtains where Mrs Rogers ' face had been . ,Impact
If only he had called out before the door slammed shut ! ,Impact
The door slammed open and Celia walked in . ,Impact
The weighted door slams shut and she consumes her prey in safety . ,Impact
A door slammed downstairs . ,Impact
Dalziel and Pascoe looked at each other for a long moment after the door had slammed behind Evans . ,Impact
"Behind Thorfinn , the door slammed shut with a force that made her bed jerk . ",Impact
And then something slammed hard against one of the boards . ,Impact
"Quickly she reached for the doorknob , only to find her frantic effort useless as Rune 's hand slammed against the door , holding it fast . ",Impact
"Tallis stood her ground , and then was shocked as Morthen 's blade slammed against her jaw , almost completely following the line of the old scar . ",Impact
"He staggered , his back slamming against the wall across the aisle . ",Impact
"` Then she was being thrown violently up and backwards , her spine slamming against the far wall . ",Impact
"When the great gate of Newgate slammed behind them , Cranston leaned against it , gasping for clean air , his great body quivering like a beached whale 's . ",Impact
We heard it slam behind us and the key turn in the lock . ,Impact
"On-coming cars skidded to either side , slamming into basement dwellings , ploughing along sidewalks , overturning and bursting into flames . ",Impact
The speeding Audi and the Volvo slammed into each other with sufficient force to buckle the Audi 's grille and shatter both headlights . ,Impact
"The Jeep slammed into the gates some more , but still not enough to drive through . ",Impact
"His head was forced down , so that the safety-bar slammed into his neck . ",Impact
The last brick slammed into place . ,Impact
The hammer finally slammed down on an empty chamber . ,Impact
"Artillery shells slammed down on Sarajevo , sometimes at the rate of one a minute , as rebel Serb tanks and infantry attacked Bosnian defenders in the strategic western suburbs of Stup and Azici . ",Impact
It flung open and slammed back against the wall . ,Impact
The hooves slammed out and with a snort of terror it hurtled off up the path followed by the others . ,Impact
The door slammed shut and he bolted it . ,Impact
"An instant later , the butt of Larsen 's gun slammed down on the back of the man 's head , and he crumpled to the floor in a senseless heap . ",Impact
"Suddenly , from the floor below they heard the study door slam and Stephen 's quick step towards the sitting room . ",Impact
"A nearby door slammed and the pitter-patter of small feet were heard , running up the stairs . ",Impact
"A diamond , mounted on a spinning saw-blade , slams into the workpiece at a speed comparable with the cruising speed of a car . ",Impact
"Then I was slamming into Elk 's Club Surf , still sliding left , still fighting for balance , for everything and anything that would keep me upright . ",Impact
"The catamaran 's stern slammed on rock and they heard , above the scream of the wind , the rudders shatter . ",Impact
"Kath 's heart slammed against her ribs , and she felt the blood drain from her face . ",Impact
Shots slammed into the walls inside the courtyard where the civilians cried and threw themselves on the ground . ,Impact
The shock waves travelled through the wall and slammed into our heads and then there was silence as the dismembered vehicle fell through the air . ,Impact
Charles got in and slammed the door . ,Cause_impact
Slamming a door in someone 's face has nothing to do with breeding or upbringing . ,Cause_impact
"The other girl laid the last of the flowers in position , and slammed the van doors shut . ",Cause_impact
He ducked out of number twenty-three and slammed shut the door . ,Cause_impact
Vologsky slammed his fist down upon the table as the injustice of it all descended upon him again . ,Cause_impact
He slammed his fist down angrily on the console and turned to the twinkling carrying case . ,Cause_impact
"He slammed his clenched fist into the desk , and began to cry . ",Cause_impact
He slammed the phone down and allowed himself a small smile . ,Cause_impact
"He slammed the phone back into its cradle , and Belinda winced . ",Cause_impact
Angrily she tore her hand away from Rune 's clasp and slammed it palm-down on the table . ,Cause_impact
Hitch slammed the cassette hard against the crate . ,Cause_impact
Jay could have slammed her head against the table and wept . ,Cause_impact
"I was so worked up , I kept slamming my bed against the wall , banging on windows , turning the taps on . ",Cause_impact
Ace slammed a magazine into her finished gun . ,Cause_impact
Dan felt an urge to take back his fist and slam it into the old woman 's teeth . ,Cause_impact
"He slammed the full magazine into the weapon and gripped it for a moment , the veins in his temple throbbing angrily . ",Cause_impact
"She banged his head on the till , slamming his hand in the drawer , and he ran off with only half a 20 pound note . ",Cause_impact
"Slamming her hand on the table , cutting off the other girl in mid-sentence , she denied frantically , ` No ! "" ",Cause_impact
"Maxim slammed the steering wheel with both hands , nearly hard enough to break it , certainly hard enough to make both palms sting . ",Cause_impact
"Dropping her soap-bag on top of the folded clothes , she slammed the case lid down and ferociously snapped the fastenings . ",Cause_impact
"He slammed his hand down on the top of the dressing table , causing some of the bottles to topple over . ",Cause_impact
John and his friend then began to fight back and were gaining the upper hand when the police intervened slamming them up against a wall with their arms pinned behind their backs . ,Cause_impact
He slammed down the receiver . ,Cause_impact
He slammed down a tin of cleansing cream . ,Cause_impact
"He turned on his heel , picked up the painting , and left the villa , slamming the door behind him . ",Cause_impact
And with that I slammed the boot lid down . ,Cause_impact
"Maxim slammed the steering wheel with both hands , nearly hard enough to break it , certainly hard enough to make both palms sting . ",Cause_impact
""" Get outside this , "" she said , slamming the tin mug of coffee in front of him , and sawing away energetically at the loaf . ",Cause_impact
"He let out a whoop , and slammed the gun down onto the bar , breaking glasses . ",Cause_impact
"Both men went hurtling backwards , Scott slamming the newcomer 's head against the bathroom cabinet . ",Cause_impact
"Ferdi slammed the car door and buttoned his jacket , sniffing the clean soft Mediterranean night air appreciatively . ",Cause_impact
She heard him slam the front room door and went back into the bedroom . ,Cause_impact
"He was off-balance , his defences down as Ward drew back his right arm and slammed that gloved hand straight into the sallow face . ",Cause_impact
"I was so worked up , I kept slamming my bed against the wall , banging on windows , turning the taps on . ",Cause_impact
"` Five ! "" he carolled , and slammed his little hand down on Vitor 's big one . ",Cause_impact
She slammed her hands on the desk and papers flew in every direction .,Cause_impact
"He slammed his fork on the table , leapt up and yelled , ` These fucking New York actors !",Cause_impact
"` That should do it , "" Bloxham said , slamming the boot and offering his hand for shaking .",Cause_impact
"So I smiled nervously and slammed him in the mouth with the metal box , trying to kick him in the groin as he sagged , but his heavy overcoat protected him well .",Cause_impact
"She closed the lid ; when the catch failed to operate , she slammed it a second time with a violence that made several of the slumberers lift their heads .",Cause_impact
"Maxim slammed the steering wheel with both hands , nearly hard enough to break it , certainly hard enough to make both palms sting .",Cause_impact
It was apparent that he had used it both to slam the shutters and so knock the simple latch back into place .,Cause_impact
"She slammed it behind her and walked away hurriedly , her heart beating madly against her ribs .",Cause_impact
"It leapt in the air as it shot over the ramp , making Rachel gasp as she watched him slam the brakes on , flinging her forward to make the seatbelt dig into her .",Cause_impact
Again the axe crashed against the door . ,Impact
"Dreaming , Leon almost crashed against me , there in the kitchen passage . ",Impact
"He crashed against the wall then fell , rolled the last few stairs to the hallway . ",Impact
The glasses he was wearing flew off his face ; the bottle of blood crashed against one wall … . ,Impact
Then the police car had crashed into a fence . ,Impact
"Pilot F/O E Foit bailed out of the stricken Hurricane , and the aircraft crashed almost vertically into the Loch . ",Impact
"Residents yesterday spoke of their fear as the car crashed through two fences and swerved over a lawn , smashing its indicator light . ",Impact
She crashed through the glass of her own skylight . ,Impact
He said : ` The car had crashed through a wall and had overturned in a marshy field . ,Impact
"They can take one of the following forms : 1- Steel pipes : Insert 4 inch pipes in the ground at 50 centimeters apart and a height of one meter then fill them with cement 2- Barrels : They are filled with cement and place around the building , especially at the entrance to prevent cars from crashing into it 3- Ditches : They are better than road bumps because they are harder to see .",Impact
"On September 11, 2001 , nineteen Al Qa'ida terrorists hijacked four commercial aircraft and flew three of them into the World Trade Center and the Pentagon ; the fourth crashed into a field in Shanksville , Pennsylvania .",Cause_impact
"Let me go , and if I run my head into a hornet 's nest you may disown me . "" ",Cause_impact
"I remember falling upstairs , carrying a glass test tube and running the glass into my hand . ",Cause_impact
"I was down in the workshops and I 've run a great splinter into my thumb . "" ",Cause_impact
"Unlike Henry , I have no intention of running my head into that particular noose . ",Cause_impact
"A young woman ran a pushchair into the back of her legs painfully and , when Meredith turned round , treated her to a furious glare which clearly said she had no business to be in the way . ",Cause_impact
"NOW that the Queen has agreed to pay tax can we concentrate on scuttling the creaky old royal yacht , running the royal train into the buffers and grounding the Queen 's flight ? ",Cause_impact
There was the renewed sound of breaking glass as the cars clashed again . ,Impact
"Ignoring him , Guy let the impetus of his powerful swing carry the blade onwards to clash violently with the sword of the third soldier . ",Impact
"The long blades clashed and rang , their movement too fast for the eye to follow with certainty . ",Impact
Lachlan 's axe clashed with it in mid-sweep . ,Impact
"Grass-blades clashed around her , a bird of some kind clattered up . ",Impact
Teeth like yellow plates clashed at them . ,Impact
Her cup clashed into the saucer . ,Impact
"At regular , but otherwise apparently arbitrary points during the service an acolyte would emerge from a recess , face the congregation and clash the cymbals violently together . ",Cause_impact
"Close by the doorway two boys clash cymbals , hard so they hit together squarely , hollow full against cupped hollow . ",Cause_impact
"Bedu 's rhythmics lessons got us all banging bongos , clashing cymbals , dashing round the gym and holding a rhythm against all comers . ",Cause_impact
