Sentences,Frame
"` We have found the quality of staff , the communications and facilities offered by the city to be excellent which is why we have selected Glasgow for further growth of our core business and the centralisation of some functions . "" ",Desirability
"Pineapple -- tinned , fresh , or fresh-cooked -- is excellent in coleslaw and an unexpected success in sauerkraut . ",Desirability
"` Dalian is excellent in one-on-one situations as the first goal showed , "" said Atkinson . ",Desirability
The wine is excellent with calf 's liver or plain roast veal . ,Desirability
"It 's not just the playability which is of the highest standard , though -- graphics are excellent with fast smooth scrolling and superb cartoon player sprites . ",Desirability
"The performance , like the recording , is excellent with clear diction from the London Philharmonic Choir . ",Desirability
The living space is excellent with plenty of height and room inside . ,Desirability
"The view is excellent from all seats , although the two passengers in the middle of the benches have to lean from side to side to make the most of it . ",Desirability
"This new building was no doubt excellent of its kind , but if the intention had been to express confident authority tempered by humanity he was n't sure that the architect had succeeded . ",Desirability
"Many systems may be excellent from a technological point of view , but fail because of a lack of consideration given to ` people "" issues . ",Desirability
"In any case , there are excellent works of sacred art in the Duomo . ",Desirability
Ponies nearly always have the bonus of excellent temperaments and are much more agile than horses . ,Desirability
"Supper was excellent , and I spent the night in the smallest bedroom I had ever seen . ",Desirability
The fit between CypA and the binding edge of CsA is excellent and centres round the protruding side chain of MeVal-11 . ,Desirability
However some of her descriptive passages are excellent and the book is on firmest ground in the sections in between Rosandra 's accounts of her past . ,Desirability
' There was excellent participation and cooperation .,Desirability
The museum mounts special exhibitions and has an excellent gift shop .,Desirability
"A short bus ride away is Cheung Sha Beach , 3 km ( 2 miles ) long , and popular for its white sand and excellent facilities .",Desirability
""" Excellent , Warner ! "" cried Holmes , springing to his feet .",Desirability
"Chick peas have a deliciously nutty flavour and are excellent for vegetarian casseroles and salads , as well as being the basis for hummus , a very popular Mediterranean dip . ",Usefulness
"My favourite black pepper is the telicherry berry , which is hot and pungent and excellent for general cooking and for use whole in marinades . ",Usefulness
"Exercise that requires a limited sort of movement , such as walking or jogging , may be excellent for stamina but is not useful for suppleness . ",Usefulness
Kirchberg has a small lake which is excellent for both swimming and boating . ,Usefulness
Walking and swimming are also excellent for releasing tension . ,Usefulness
Earthworms are excellent for this purpose . ,Usefulness
"These are excellent at bruise management , but they are quite expensive and are not re-usable . ",Usefulness
Swimming : Some of the hotels have their own pools ; the lake is excellent for bathing . ,Usefulness
You could try using a serum -- these non-sticky liquids are excellent for smoothing the cuticles and wrapping hair in shine . ,Usefulness
This little utility for Windows 3. x is excellent for keeping track of your hard disc space . ,Usefulness
"The location is excellent for walking , and well situated for touring the abbeys and chateaux of the Bordeaux and Bergerac regions . ",Usefulness
The non-practitioners have been absolutely tremendous . ,Desirability
People have been tremendous with sponsorship . ,Desirability
The possibility was there for a tremendous finish . ,Desirability
"The Scottish forwards were in tremendous form , cleaning up at the line-out and generally demolishing a big , strong Country pack . ",Desirability
The international manager wants to take full advantage of Hughes ' tremendous form at the moment . ,Desirability
Golf 's leading TV commentator and raconteur was in tremendous form as he led his team of former Ryder Cuppers to victory over the former Walker Cuppers in The Grand Match at Deal . ,Desirability
"But , in a tremendous game that thoroughly entertained the big crowd , Garryowen played a storm . ",Desirability
"` Andre has done a tremendous job , explaining in great detail what happens when someone dies and when they are cremated . ",Desirability
"` The state oil company , PDVSA , has done a tremendous job since nationalisation and is now ranked among the largest and best in the world , "" he says . ",Desirability
"After the rescue , Mr Darling , a former editor of the Evening Gazette in Middlesbrough , said : ` The crew did a tremendous job . "" ",Desirability
"The breed in Sweden was off to a tremendous start and from this position of strength , Swedish people have produced over the years some very good Rottweilers . ",Desirability
"Saddlers manager Kenny Hibbitt said : ` I always knew he had quality and he 's made a tremendous start to his career . "" ",Desirability
PETER Scudamore 's neighbour Nigel Twiston-Davies has got off to a tremendous start this season with 24 wins in the bag already . ,Desirability
This is a tremendous response in so short a time . ,Desirability
"The views are still tremendous in the Lakes , but sitting down to be surrounded by two or three belligerent sheep whose main occupation in life is to steal my cheese and pickle sandwich is about the best way of spoiling a good day out . ",Desirability
"` He was tremendous against Mark Wright -- and when you consider he 's as good a centre-half as any , you just know Deano need fear no-one . ",Desirability
She is still a bit shy but she 's tremendous with me . ,Desirability
It is a tremendous achievement for the twenty-nine people of the department who all contributed towards the donation . ,Desirability
"` It 's a tremendous country , with friendly people and little of the hassle you get elsewhere in Africa . ",Desirability
"The response was tremendous ; the reaction incredibly enthusiastic , and so from that point , it became a little more than a folk club . ",Desirability
"But the lads have been tremendous , and there 's a buzz around the club now all we want now is for them to show the same attitude tonight . "" ",Desirability
He had a tremendous first session . ,Desirability
` It 's tremendous to work with such a talented team of photographers on the SMH . ,Desirability
"Enjoy your Christmas heartily , and here 's to a truly tremendous 1992 . ",Desirability
"The result will be tremendous for travelling , it comes up smiling after washing and is extremely elegant for any occasion . ",Usefulness
"Our defence was absolutely superb . "" ",Desirability
The quality of the drawings is absolutely superb and the final result of a coloured picture is breathtaking . ,Desirability
"Five point one , twelve , Brigade Festival at Cowes , an absolutely superb evening in my opinion , but somebody said it was bloody awful . ",Desirability
"They also look quite superb in pots and containers on a patio , terrace or verandah , as well as in window boxes . ",Desirability
Lovely landscaped terraces rise in tiers above the swimming pool from where the views are quite superb . ,Desirability
"This quite superb property is situated in Chantry Road , Moseley one of Birmingham 's leading roads and forming part of this much sought after residential area . ",Desirability
"Side doors hinge up , and allow superb visibility for all occupants . ",Desirability
Boro lost 2-1 after extra time and manager Lennie Lawrence paid tribute to his side 's superb effort . ,Desirability
Dinner was simply superb . ,Desirability
All the hotel 's public rooms are well decorated and pleasantly furnished and the dining-room has large picture windows which offer simply superb views . ,Desirability
"Some of the external marble work is superb , although the overall effect is a little too sombre for easy viewing . ",Desirability
The camera work is superb and I must especially commend to you all the final shots of the film which show a train heading up the Talerddig incline taken from a nearby hillside . ,Desirability
"The restaurant has been turned back into a house -- little expense spared and the quality of work by the local joiner is superb , no other word for it . ",Desirability
"Guinness , a superb bitter-sweet beer , is naturally conditioned in crown-capped bottles ; all other forms are filtered and pasteurised ( as is the bottled version sold in Scotland ) . ",Desirability
"Our judges were looking for a healthy shine , superb condition and fabulous movement and after much deliberation , Louisa Nicholson was chosen as overall winner . ",Desirability
In these superb light conditions its deeply forked tail glowed a rich chestnut . ,Desirability
"Set in beautiful parkland landscaped by Capability Brown , the house is a superb example of Georgian architecture . ",Desirability
Some documents offer superb examples of bias . ,Desirability
"Palmer won the man-of-the-match award after a superb performance , setting up the first two goals and scoring the third . ",Desirability
"Born from Alfa Romeo 's remarkable heritage of superb performance and incomparable handling , the new Alfa 164 is quite simply an extraordinary sports saloon . ",Desirability
"Ok well it looks like we ve had one superb performance , one good but uninspired , and one bad . ",Desirability
"Superb build quality and a good specification are bonus points and 100,000 miles or more can be expected from well-maintained examples . ",Desirability
"A superb picture quality , perfect sound , faithfully capturing both special events and every day occurrences , breathing life into those magic moments . ",Desirability
Dealers often tell potential customers that the rug 's silken appearance is due to the superb quality of the wool . ,Desirability
This is quite a steady climb but well worth it for the superb views . ,Desirability
"Lovingly converted from an Italian palace , the Caruso has marvellous rambling gardens and terraces with superb views of the coast . ",Desirability
"We passed by , and on to Dawlish with a superb birds ' eye view of Powderham Castle , the tourists already arriving to stroll the grounds . ",Desirability
"They are bright and enchanting and look superb in a rock garden , at the front of a border or in pots . ",Desirability
"A photograph is no substitute for the original rug , and items that look superb in reproduction can be extremely disappointing when viewed in the flesh . ",Desirability
The aerial view is superb with its rows of houses and large harbour . ,Desirability
"The interior is superb with much teak panelling , brass fixtures and fittings . ",Desirability
"The balance and sound for this concert were superb with every note clearly hear , making it a totally enjoyable concert . ",Desirability
She will write a simple no-nonsense report with superb colour pictures and diagrams to make things easy for you . ,Desirability
It was a superb picture . ,Desirability
"The superb gardens at the Hall are ideal for practical demonstrations and ` hands-on "" experience . ",Desirability
We have a new series for the first time breeder by Jane van Lennep taken from her superb new book First Foal . ,Desirability
The view from my chosen balcony was superb . ,Desirability
"Them somebody noticed the fact that the weather here is fantastic all the year round , spotted that the beaches here are superb , and decided to build a hotel or two . ",Desirability
The instant response was very favourable and next morning the reviews were superb . ,Desirability
But that evening I settled down at home to watch a superb and delightful documentary on the giant otters of South America . ,Desirability
"Established Dessert Apples : ` James Grieve "" -- rich juicy flavour is superb straight from the tree . ",Desirability
"It is an area I have visited many times , especially the coastal areas which are superb for walking . ",Usefulness
The FAX is superb for sending any number of FAXES and ( unless you have a dedicated line ) for receiving occasional FAXES . ,Usefulness
The volcanic nature of the Aeolian islands benefits the visitor by warming the local waters to ideal bathing temperatures and the clear blue waters are superb for underwater swimming . ,Usefulness
Le Creuset enamelled cast iron cookware is both practical and superb to use . ,Usefulness
"The newspaper was yesterday also named joint winner , with the Bucks Free Press , of the 1989 Allen Hutt award for the outstanding use of photography throughout the newspaper . ",Desirability
He won the Rexel Award for outstanding drawing in 1983 at the Mall Galleries and has published a selection of books on watercolour painting . ,Desirability
In March this year the film industry in the USA awarded him a special Oscar for his outstanding contribution to world cinema . ,Desirability
"Last night , County Durham Chief Constable Frank Taylor , presented the Alderman Harry Robinson Award to PC John Grant Matthews for outstanding work throughout the year . ",Desirability
A recent spate of proposals for deep mining and opencasting in Scotland threaten to make a mockery of the government 's designation for the country 's most outstanding scenic areas . ,Desirability
"Persia is seen as the spiritual , if not actual , home of rug-making and its name has become synonymous with the finest and most outstanding achievements in oriental textile art . ",Desirability
"The panel of judges was selected from leading retailers , briefed to select the winner as the range of carpets which had the most originality and innovation with outstanding sales potential . ",Desirability
In the sporting world she has produced very few truly outstanding champions . ,Desirability
"Nevertheless , this is a truly outstanding study in every respect , displaying a very mature style and analysis . ",Desirability
This year the Unit has launched a new annual awards scheme with the aim of recognising what they consider to be the outstanding achievements of British conservators . ,Desirability
I was just a simple plaque saying that I was rewarded for my outstanding achievement in science and math . ,Desirability
The Award is one of four made annually to encourage the local community to mark outstanding achievements . ,Desirability
"For the first time the fair will include a loan exhibition , drawing on the outstanding print collection donated to Plymouth City Art Gallery in the nineteenth-century . ",Desirability
"A tailor by trade , Doucet donated his outstanding collection to the University of Paris early this century . ",Desirability
Sotheby 's New York Impressionist and Modern Picture Sale Part I will be held on 10 November and contains outstanding works from the collections of two recently deceased Americans . ,Desirability
"Ever since November 1989 , the White House has been doggedly nominating daily ` points of light "" in an attempt to draw the nation 's attention to outstanding examples of voluntary service . ",Desirability
This is an outstanding example of symbiosis . ,Desirability
The recent shortage at auction of outstanding examples of Victorian painting is put down to vendors ' unfounded fears that prices for even the best must have suffered . ,Desirability
"` It really has been an amazing recovery and I understand he gave an outstanding performance in his comeback match . "" ",Desirability
This series restores to the catalogue a number of outstanding performances by the pianist Michel Béroff . ,Desirability
"The pupils responded magnificently under the direction of drama teacher Mike Quinn , with outstanding performances from all the cast . ",Desirability
"She scored top marks , and received the Lord Wolfenden prize for outstanding academic performance . ",Desirability
"All Souls was a church of such outstanding quality , with magnificent fittings of every kind , that it was essential to preserve it intact . ",Desirability
"With 27 branches nationwide , Beaverbrooks has retained its outstanding reputation for fine quality jewellery and is still run as a family concern , with customer satisfaction the most important guiding principle . ",Desirability
"As a winemaker , his skills were greatly revered by other cellarmasters , who attributed , in part , the outstanding quality of his wine to the fastidiousness of his studies . ",Desirability
"Marcus Fraser of the Oriental Manuscript and Miniature Department stressed the outstanding quality of the Bachofen collection , assembled between the mid 1960s and early 1980s when much fine quality material was available to collectors . ",Desirability
They accordingly set up a UK based team of design engineers briefed to develop a range of high fidelity products that would offer outstanding sound quality at affordable prices . ,Desirability
"Additionally , in very exceptional circumstances , buildings which are at least ten years old will be listed if they are of outstanding quality . ",Desirability
The Gazebo has an excellent menu and the elegant Pompadour Restaurant is outstanding for its haute cuisine . ,Desirability
` He is outstanding in the air and has good composure . ,Desirability
"` He was absolutely outstanding against one of the best left-side specialists in the business . "" ",Desirability
"Easily Accessible : Weardale was recently classified an ` area of outstanding natural beauty "" and there is considerable scope in the immediate vicinity for fell walking , as well as more gentle ambles along the river Wear . ",Desirability
"Yet , even venerable images , which today are recognised as outstanding masterpieces , were often broken up and dispersed as tastes and liturgies changed . ",Desirability
"A popular feature of previous Festivals have been the ` Irish Writers "" Evenings "" , where we have brought some of the outstanding writers and poets in this island to read from their work . ",Desirability
"Dr Clarke 's analysis of the proceedings of the Macmillan Committee , which occupies five chapters out of thirteen , is outstanding . ",Desirability
"In this respect , Mrs Mackay 's mixture was outstanding . ",Desirability
The staff in the English Department were outstanding . ,Desirability
"It is a twenty-mile drive to Loch Hourn at the end of this road , and twenty back , but it should be done at least once in a lifetime , the scenery being outstanding . ",Desirability
"Moreover , the outstanding East Anglian barns like the Paston barn near North Walsham in Norfolk or the Framsden Hall barn in Suffolk , show how important these old farm buildings are from the standpoint of medieval architecture . ",Desirability
"Foshan 's most outstanding artistic monument is Zu Miao , the Taoist Ancestral Temple , a Sung dynasty establishment rebuilt in the 14th century and well worth visiting .",Desirability
"With a friendly mix of pleasant pop moments , this demo is outstanding to listen to . ",Usefulness
"Between 1857 and his arrest in 1862 Chernyshevsky , in collaboration with N. A. Dobroliubov ( 1836-61 ) , made of Sovremennik ( The Contemporary ) the most outstanding legal vehicle for subversive propaganda .",Usefulness
"MacCormac has designed only one private house , a low glass and wood structure in Blackheath , an area of London with some startlingly good modern buildings . ",Desirability
We will also maintain direct support for farming the Less Favoured Areas in ways which encourage good environmental practice . ,Desirability
"In the mid-eighteenth century , the pure Charolais cattle were bred only by nine communes of progressive farmers in a small area with a good climate and good soil . ",Desirability
The warm terracotta tones of a brick central square surrounded by York paving forms a seating area close to the house and has good views across the rest of the garden . ,Desirability
"It is also linked to the Ocean Shopping Centre , making easy access to some of the area 's best shops . ",Desirability
"I set out at the time the details of the areas where we would see new and better facilities reopening , and those better facilities have reopened . ",Desirability
"Fortunately , the flowering of successive groups usually overlaps , and as most of the best varieties are in the mid-season group , just one from that group will pollinate most other varieties . ",Desirability
"The residents overwhelmingly support the restructuring , with 82 per cent regarding their residential situation as better or somewhat better than before and only eight per cent feeling that it is worse . ",Desirability
"toni Palmer was born on Majorca , and he did n't leave it until he was 18 , where he won an award as one of the best employees in the bank where he worked . ",Desirability
Carrie 's bright blue eyes mirrored her good health and she hummed happily to herself as she brushed down her best coat . ,Desirability
"` I suspect I have as good a chance as anyone . "" ",Desirability
"` We 've got a bloody good chance , "" is Howe 's optimistic forecast . ",Desirability
We produced a bloody good kid …,Desirability
"More than 500 restaurants throughout Britain are included in the scheme , from the well-known to the smallest , all providing good food , good service and good value for money . ",Desirability
"Very many guests return year after year to appreciate the relaxing ambience , fine food , good facilities and the opportunity to totally unwind . ",Desirability
"They had a lot of food , they had good equipment , and they were warm . ",Desirability
The BBC Good Food team tasted the best bacon on the market ,Desirability
Healthy eaters look for food which has good nutritional quality . ,Desirability
"Moreover , dolphins and other cetaceans have evolved in a watery environment , a much better medium than air for the transmission of sound . ",Desirability
"Few of these activities , for keen participants , required particularly good weather . ",Desirability
So they 're a particularly good choice for the first time or retirement home buyer ; your two biggest markets for smaller homes . ,Desirability
"Nevertheless , for softer tones and individual colours an electronic instrument can be most effective , particularly in a large building with good resonance . ",Desirability
"I realized that at a particularly good moment , at five forty-eight this morning . ",Desirability
"On a happy occasion such as a wedding , jokes and comic stories are welcome and make a particularly good ending for a speech . ",Desirability
"A particularly good example is the town gateway at Volterra , of the third century B.C. , which has cyclopean blocks fitted to make vertical sides , and radiating voussoirs which are exceptionally well prepared . ",Desirability
"The pattern of change of many of the houses built before 1700 , and the fluctuating fortunes of their owners provide a pretty good history lesson . ",Desirability
"` Look , Mr Burns , it so happens that I was blessed with a pretty good voice . ",Desirability
"In this case , they 've done a pretty good job , though Jeff Bridges gives the part of the kidnapper an unnecessary weirdness . ",Desirability
SEX parlour boss Julie Williamson has won a top tourism award -- for giving her customers a really good time . ,Desirability
"I 'd like to write a really good love song -- did I say love song ? -- I du n no , a song about my girlfriend and my daughter . ",Desirability
Soon he will need a really good teacher . ,Desirability
"Many primary schools have the good fortune to have a separate dining hall while others have to make do with a hall that serves for dining , assemblies , PE and numerous other activities during the day . ",Desirability
Do schools make the best use of external agencies ? ,Desirability
"In particular , schools need a better working knowledge of the link between their own level of general education and the requirements of vocational education and training . ",Desirability
The School aims to encourage the best work in both traditional and more avant-garde areas of study . ,Desirability
If a commitment to good schools and parental choice means anything it must mean encouraging good schools to get better and making it possible for parents to send their children there . ,Desirability
"And , if Holly 's too boring for that , perhaps the best approach would be to write about his impact on others . ",Desirability
"And I do n't think you can do that , I think we 've got too many good players which proved second half ; the passion was super second half . ",Desirability
"He had n't the vicious streak that showed in his brother , and might prove a very good team-member . ",Desirability
Such parental behaviour can have a very good effect on a child . ,Desirability
"County and district councillors came along and after searching questions , agreed with our plan wholeheartedly and gave us very good advice . ",Desirability
"We also leaned that Christian , the husband , was a cake-maker , and that Greenland had a very good cake shop . ",Desirability
"` We get on very well and make a good team "" , says Fran , ` I know we have found our little niche in life . "" ",Desirability
"` I had worked out what I thought was a good routine for him and had his personal stunt man run through the scene for him , "" said Cannutt . ",Desirability
The fourth side of the pond proved to be the busiest and also the best in terms of good finds . ,Desirability
The conference was very good . ,Desirability
"Which public house has the best beer ? "" ",Desirability
"` The beer market has been sticky throughout , "" chairman David Miller said , but the group 's strategy of ` offering customers good beer at reasonable prices "" is clearly paying off . ",Desirability
Lovers of good beer -- well deserved of course after a hard day 's exercise -- wo n't have to go far for a fine pint . ,Desirability
"Only in Mile End , where there used to be a fair crop of breweries , could you find a good pub with a good pint of beer . ",Desirability
If a woman brewed a better beer than her neighbours her house became the favoured one in the locality -- the local . ,Desirability
"They employ two rangers to look after the district 's 1,200 footpaths , and work with farmers and landowners to make sure these well-used rights of way are kept in good condition . ",Desirability
"Not only do we have our own supplies of coal , oil and gas , we also have some of the best wind and wave conditions in the world . ",Desirability
"If given good conditions , most plants will grow erect and above the water surface and even flower . ",Desirability
"Paintwork supplied by International for all ten yachts survived the voyage in remarkably good condition , standing up to everything the oceans could throw at it . ",Desirability
A good example concerns the assumption that residential care is ineffective . ,Desirability
"A good example is the use of first , second , and third in this paragraph . ",Desirability
The smart cocktail bar is an ideal meeting place with a pleasant atmosphere and the restaurant serves a good selection of food . ,Desirability
"This , combined with the after effects of good food and strong cider , gave him a feeling of total well being , seldom experienced in this life . ",Desirability
"On sale in good food stores and delicatessens , from around £4 per lb . ",Desirability
"An excellent evening meal was had by all , dispelling the myth that you can not eat good food in the UK . ",Desirability
"SENSITIVE AND INSECURE STUDENT would like to correspond with anyone interested in George Orwell , politics and The Cure- Oh , hi Andrew , you 're the best friend anyone could ever have . ",Desirability
"However , as for everyone in society , the most common needs are , broadly speaking , a sufficient income , good physical and mental health , suitable accommodation , and social opportunities . ",Desirability
"` That means opening doors so that people are not denied the best education and the best health care ; it means that we must have equal opportunity , greater fairness . "" ",Desirability
"Good mental health is maintained by having an active social life , interests , variety , by freeing your home life from anxiety as much as possible , and by managing your money . ",Desirability
A better quality of life comes from better health . ,Desirability
"Good health and safety management is beneficial of employers and employees alike , so the message has to be : think of what you do now -- can you do more ? ",Desirability
"A good idea is to attach stickers announcing when the last change was made : otherwise , you can be running a clapped-out tube at the very time it 's most needed . ",Desirability
"Anybody with a better idea about how to manage exchange rates , please step forward . ",Desirability
Like all good ideas the system is amazingly simple in concept . ,Desirability
One example was of a graduate who enjoyed a good job with normal daytime hours . ,Desirability
"I think he was brought in just to do a good production job . "" ",Desirability
"He is saying go for quality , do a good job , and be aware of the presence or absence of an underlying spiritual motivation . ",Desirability
These were residential colleges whose members had a virtual monopoly of the best jobs in the university and a privileged start in the civil service and the Church . ,Desirability
"Good players have a large vocabulary of patterns that they know will give them an advantage ; these are the ` ends "" . ",Desirability
Good players instinctively adapt to each other . ,Desirability
` Football clubs will offer their best players new flats with maybe three bedrooms in a better area to get them to sign . ,Desirability
He gave me two good reasons for moving to the city . ,Desirability
She had good reason to look very pleased with herself . ,Desirability
The TSB claims it will offer better and cheaper financial services than can be bought over the counter in TSB branches . ,Desirability
` I 'll provide the cleanest with the best service in all Bristol . ,Desirability
"A well run property , the management prides itself on offering good service . ",Desirability
So we will be working to provide better services geared to people 's needs . ,Desirability
I do n't see the SAS stopping its campaigning until the sewage problem is completely dealt with -- the good thing is that this is a problem that does have a solution . ,Desirability
The longer someone smokes the more dangerous it becomes ; the good news is that the risk begins to fall as soon as you stop smoking . ,Desirability
It seemed best to counter a possible storm by innocent guile . ,Desirability
"Back home , I did not tell my mother this ; it seemed better to wait . ",Desirability
"She smiled at him a little wildly , not knowing what to say except that it seemed best to keep on talking . ",Desirability
Far better to build more advanced Airbuses for a new market than a Euro-fighter to take on a non-existent enemy which is increasingly an economic partner . ,Desirability
It 's a pity they 've got nothing else better to do . ,Desirability
"How good the meal was depended entirely on what the cook was like , you could n't believe the difference . ",Desirability
Education in Britain has always been considered some of the best in the world . ,Desirability
"Swindon Club chairman says : Certainly , he 's in the top 10 of the Premier League and probably the best in the First Division . ",Desirability
I 've seen it happen to a lot of good MDs that got fired . ,Desirability
"Groups have been found to make ` better "" decisions in some situations but not in all . ",Desirability
"I feel that the Angel Gabriel will ask me at the pearly gates : Ilsa , did you ever make a good Yorkshire pudding ? ",Desirability
Yet the best the far-left could do was not enough to deter the biggest voting bloc -- nearly 40 % -- from endorsing the direction Spain is taking .,Desirability
"They may not be among the `` best and brightest '' of their generation -- there are very few such people , by definition .",Desirability
Study after study -- the most recent from the Brookings Institution -- tells us that the best schools are those that are free of outside interference and are governed by a powerful head .,Desirability
"-- In most states , increasing expenditures on education , in our current circumstances , will probably make things worse , not better .",Desirability
`` The result is a generation of young people whose ignorance and intellectual incompetence is matched only by their good opinion of themselves .,Desirability
"Analytic tools include examining statements and articles in the news media , government reports including unclassified intelligence estimates , interviewing insiders who have had access to information about the clandestine program , reviewing secondary sources such as reports by analysts , and making scientific calculations based on the best available information about a country 's nuclear infrastructure .",Desirability
"Political figures turn on each other from time to time , for good and bad reasons ; we 're used to it .",Desirability
"Much of it , of course , using the standards of top newspapers , can not be used since it is largely gossip we are repeating , although it certainly could make for some very good stories .",Desirability
Think of all the good stuff we all collect daily in our reporting that we never add to stories .,Desirability
"Much of the best Islamic architecture in the city was constructed in the Mameluke era , but the past thousand years had taken their toll : Jerusalem was unable to regain the prosperity it had enjoyed in earlier times .",Desirability
At night the streets are crowded with people bent on having a good time .,Desirability
"While I did not attend the trial -- I was lucky to be able to read your highly amusing and informative dispatches , several of which made me spit up my lunch laughing -- it certainly seemed as if the image of Bill Gates took a beating and the insular culture of Microsoft did not look so good .",Desirability
"With its new look and new aim , the prospects are good despite the warnings .",Desirability
But he insisted the international community can do a much better job in helping Iraq deal with its economic and health problems .,Desirability
"In joining SCS , you join the ranks of those who believe that bringing art and art education to the city makes life better , richer , and more rewarding for the entire community .",Desirability
"They can take one of the following forms : 1- Steel pipes : Insert 4 inch pipes in the ground at 50 centimeters apart and a height of one meter then fill them with cement 2- Barrels : They are filled with cement and place around the building , especially at the entrance to prevent cars from crashing into it 3- Ditches : They are better than road bumps because they are harder to see .",Desirability
14 BILL : Good .,Desirability
30 BILL : That 's good .,Desirability
"22 BILL : I think that 's a good plan , Rich .",Desirability
27 RICH : I 'm sure you 'll have a good time .,Desirability
Harry_Reed : We have lost over two thousand of our best and bravest .,Desirability
"Leitenberg , who has worked on arms control and chemical and biological weapons issues for 40 years , told UPI that `` a best case scenario '' might kill most of the inhabitants of a subway car , but added `` every calculation ( one can make about casualties ) relies on a whole series of assumptions . ''",Desirability
Always good to see you doctor .,Desirability
"This is fulfilled through humbleness and flexibility towards the brothers and the rest of the Muslims , good manners , rejection of disputes , and mutual agreement and settlement of differences. ( TC : Koranic verse ) .",Desirability
"Well if I - I saw on one of the talk shows this woman judge i believe from Florida and she just has just really stiff penalties and i saw that in in the hands of a judge that really was conscientious and really , you know , took the pains to give a sentence for what was deserved , it could - you could have a - a judge that would really make a good impact , but likewise you could have the flip side and have some judge that was paid off or you know had good - a good old boy network , or , for whatever reasons , you know , politics , just let all kinds of people through so he - he would have a heck - or - she would have a heck of a lot of power , you know , if used wrongly .",Desirability
"Oh , that 's good .",Desirability
That 's good .,Desirability
"The island is aligned almost east - to - west in the water so that sunrise wakes the eastern tip , proceeds to caress the length of the island , and kisses the western tip good night .",Desirability
Every August young women convene to light joss sticks and some even climb the nine - meter ( 30 - ft ) rock to pray for good husbands .,Desirability
"A prosperous tourist district , it is full of shopping centers and department stores , along with a number of good restaurants .",Desirability
"At Goodwill she gained in self - confidence , in her vision of her future and in the job skills she needed to find and keep a good job .",Desirability
"And as far as cricket is concerned , Caribbean players have turned the tables on their colonial mentors and now produce some of the best players in the world , easily capable of soundly outplaying the Brits .",Desirability
"The best beaches have become home to the finest hotels , which supply almost everything needed for the perfect vacation .",Desirability
"There 's nothing they like better than having a good chat about the latest bit of gossip : who is doing what , where , and why .",Desirability
"Continuing around the coast in a counter-clockwise direction , Deep Water Bay offers a good beach and harbors .",Desirability
The waterfronts at Repulse Bay and Stanley are lined with good cafes and restaurants .,Desirability
"Among the ponds is one inhabited by turtles : Visitors toss in coins in the hope of bouncing one off a turtle 's head , a sure way of achieving good fortune .",Desirability
"The highway and the railway stay close together from Fanling , site of the best golf courses in the area .",Desirability
"The Sai Kung area is the location of two official parks and nature preserves , while on the south side of the peninsula are some of the territory 's best beaches .",Desirability
"Whether you choose to dine in one of the Macanese , Chinese , traditional Portuguese , or international - style restaurants , you will be treated to a hearty meal at a good price .",Desirability
"Both villages offer good waterfront restaurants with homestyle Chinese food , principally seafood fresh from the tank .",Desirability
"It has been a long evening , and I don 't think my nerve is as good as it was . """,Desirability
Telegraphic inquiries had been already made which showed that Marx knew nothing of his customer save that he was a good payer .,Desirability
""" Oh , very good , "" said Holmes .",Desirability
"There are no better instruments than discharged servants with a grievance , and I was lucky enough to find one .",Desirability
"This afternoon a good lunch was brought me , but the moment after I took it I knew that I had been drugged .",Desirability
yesterday : `` We have a situation that is noticeably better than in recent days . '',Desirability
Why not see if ATBs were any good for real wilderness touring ? ,Usefulness
"There is a whole range of film on the market , but I had heard that slide film is best . ",Usefulness
"In front of it , there was a good place to make a home . ",Usefulness
"Together they choose the best plate to display the food , then Linda gets to work in the kitchen preparing the food for photography with a little help from Cheryl Baker . ",Usefulness
"The dish was also eminently suitable for service in a restaurant , good to look at and practical to assemble . ",Usefulness
"` It is a rougher country than these southern parts , with wild moors , good for hawking and not much else . ",Usefulness
I FIND television good for winding down because I Red Dwarf is one of my favourites and Craig Charles is a really funny bloke . ,Usefulness
The far left had some good issues even if it did not have good programs for dealing with them .,Usefulness
"I personally always thought it was a risk to pin the image of Microsoft on just one man -- at AOL , for example , there was a conscious effort to develop other `` characters , '' for lack of a better word .",Usefulness
"The minister , who has his own website , also said : `` I want Dubai to be the best place in the world for state-of-the-art technology companies . ''",Usefulness
"The minister who has a personal website on the internet , further said that he wanted Dubai to become the best place in the world for the advanced ( hitech ) technological companies .",Usefulness
Fences are the best form of permanent protection .,Usefulness
The latest approach is perhaps the best of the post-mob era : the comprehensive resort .,Usefulness
"But it is also efficient , with one of the best transportation systems anywhere , and for such a crowded place , quiet - you do n't hear voices raised in anger , motorists sitting on their horns , or loud boomboxes .",Usefulness
"In their December , 1995 review of the nation 's best charities , U.S. News and World Report called Goodwill one of the five `` Standout Good Guys . ''",Usefulness
"Some places take credit cards , but cash is better for bargaining .",Usefulness
"The Praya , the promenade in front of the ferry pier , is a good place to observe the many junks and fishing boats in the harbor .",Usefulness
"The total number of publications , however , is not necessarily the best measure for assessing scientific productivity or technical advances ( May 1997 ) .",Usefulness
"` They 're all absolutely marvellous , "" he said . ",Desirability
